직종,세부직종,직무태그,근무경력,근무형태,근무지역,출신대학,대학전공,어학시험,자격증,대학성적,근무경력_원본,해외취업여부,근무지역1,근무지역2,근무지역3
경영·기획·회계·사무,경영·기획·전략,"경영기획,기획,경영지원,일반사무,총무,인사총무,사무,공무원,전산기획,전산직,전산",36,정규직,"경기,서울,인천",한국산업기술대학교,컴퓨터,미응시,有,90.0,3년 0개월,x,경기,서울,인천
IT·게임,서버·네트워크·보안,서버,93,정규직,"서울,경기,광주",호남대학교,컴퓨터,미응시,有,90.0,7년 9개월,x,서울,경기,광주
영업·판매·TM,영업·영업기획,"대리점관리,영업관리,영업기획,영업기획,국내영업",165,정규직,"서울,경기,",용인대학교,체육,미응시,有,70.0,13년 9개월,x,서울,서울,서울
경영·기획·회계·사무,경영·기획·전략,"경영관리,경영기획,경영분석,매출관리,영업관리,국내영업,쇼핑몰,대리점관리,영업지원",66,정규직,"서울,인천,경기",한성대학교,무역,불확실,有,80.0,5년 6개월,x,서울,인천,경기
IT·게임,웹기획·웹마케팅·PM,기타,135,계약직,"서울,서울,서울",성신여자대학교,화학,미응시,無,70.0,11년 3개월,x,서울,서울,서울
재료·화학·섬유·의복,섬유·의복,"중국,상하이,중국현지관리,중국마케팅,중국내수영업,중국사업기획,중국법인설립",163,정규직,"중국,중국,중국",동의대학교,화학,HSK,無,70.0,13년 7개월,x,중국,중국,중국
경영·기획·회계·사무,인사·노무·교육·인재개발,"HR,인사총무,비서,일반사무",92,정규직,"서울,서울,",이화여자대학교,경제,TOEIC,無,70.0,7년 8개월,x,서울,서울,서울
IT·게임,하드웨어설계·개발·관리,"마이크로프로세서,펌웨어,하드웨어설계,회로설계,Micom,PCB",36,정규직,"서울,기타,",전주대학교,정보,미응시,有,70.0,3년 0개월,x,서울,서울,서울
디자인,의류·패션·잡화디자인,"니트,스웨터디자이너,우븐디자이너,여성,남성영캐쥬얼,아동복",87,정규직,"서울,서울,",이화여자대학교,미술,불확실,無,70.0,7년 3개월,x,서울,서울,서울
건설·기계·전기·전자,반도체·디스플레이·광학,"디스플레이,LCD,PDP,LED",132,정규직,"서울,경기,경기",성균관대학교,재료,TOEIC Speaking,無,70.0,11년 0개월,x,서울,경기,경기
경영·기획·회계·사무,사무·총무·법무,"4대보험,관리,급여,구매,더존,문서수발,문서작성,비품관리,사무,엑셀,워드,일반사무,임금관리,자산관리,총무,인사관리,인사총무,복리후생",101,정규직,"서울,경기,",기타,경영,미응시,有,90.0,8년 5개월,x,서울,서울,서울
경영·기획·회계·사무,생산관리·품질관리·품질보증,"품질보증,품질관리,6시그마,생산관리,ISO,QA,QC,공장장,생산",60,정규직,"경기,경기,경기",광주대학교,정보,미응시,無,70.0,5년 0개월,x,경기,경기,경기
경영·기획·회계·사무,경영·기획·전략,"경영기획,경영지원,CFO,결산,더존,자금조달",129,정규직,"경기,경기,서울",연세대학교,정치,TOEIC,無,50.0,10년 9개월,x,경기,경기,서울
경영·기획·회계·사무,인사·노무·교육·인재개발,"인사,인사관리,인사기획,HRM,HR,인사담당",84,정규직,"서울,경기,",기타,무역,TOEIC,無,80.0,7년 0개월,x,서울,서울,서울
디자인,의류·패션·잡화디자인,"일러스트,포토샵,CI,POP,도트디자인,맥디자인,IBM,MAC,북디자인,QuarkXpress,출판편집,카탈로그편집,편집디자인,POP광고,잡지광고,광고디자인,시각디자인,타이포그래픽,원화디자인,캐릭터디자인",4,정규직,"서울,,",동서대학교,디자인,미응시,有,80.0,4개월,x,서울,서울,서울
경영·기획·회계·사무,경리·회계,"경리,재무,자금,결산,공시",106,정규직,"서울,,",경기대학교,회계,미응시,無,70.0,8년 10개월,x,서울,서울,서울
기타 직종,운전·운송·택배·배송,"승용기사,수행비서",30,"정규직, 계약직","서울,,",경기대학교,경영,미응시,有,50.0,2년 6개월,x,서울,서울,서울
경영·기획·회계·사무,마케팅·마케팅기획,",온라인마케팅,업무제휴,온라인광고,언론홍보,이벤트,홍보,PR,광고기획,전시기획,스토리보드,웹프로모션,키워드광고,컨텐츠기획,드림위버,웹디자인,웹UI,플래쉬,포토샵,일러스트",46,정규직,"서울,서울,",서울여자대학교,영상,JLPT,有,70.0,3년 10개월,x,서울,서울,서울
경영·기획·회계·사무,사무·총무·법무,"거래처관리,경영기획,경리,경영지원,문서수발,문서작성",38,정규직,"부산,,",동의대학교,사학,미응시,無,70.0,3년 2개월,x,부산,부산,부산
재료·화학·섬유·의복,섬유·의복,"인터넷쇼핑몰MD,CM",85,"정규직, 계약직","서울,서울,서울",이화여자대학교,미술,불확실,無,70.0,7년 1개월,x,서울,서울,서울
건설·기계·전기·전자,전기·전자·제어,"장비제어,제어,통신장비,통신,반도체,반도체장비,PDP,LCD,C,VISUALC,VisualBasic,.NET,VB,VC,전산직,C,Delphi,C++,C#",136,"정규직, 해외취업","경기,경기,경기",동아대학교,전자,미응시,無,70.0,11년 4개월,o,경기,경기,경기
재료·화학·섬유·의복,섬유·의복,"의복,의류,섬유,원단",0,"정규직, 계약직, 인턴","서울,,",한성대학교,디자인,미응시,有,90.0,0개월,x,서울,서울,서울
재료·화학·섬유·의복,섬유·의복,"의류,의복,우븐,원단,여성복디자인,패션디자인,우븐디자인",0,"정규직, 계약직, 인턴","서울,,",한성대학교,디자인,미응시,有,90.0,0개월,x,서울,서울,서울
경영·기획·회계·사무,사무·총무·법무,"전산직,전산,전산기획,IT기술지원",0,정규직,"경기,서울,인천",성결대학교,미디어,미응시,無,70.0,0개월,x,경기,서울,인천
영업·판매·TM,기술영업,"SI영업,기술영업,기술지원,네트워크영업,SI,CRM,기술영업,ERP,IT컨설팅,전산기획,전산",126,"정규직, 해외취업","서울,대전,대구",동의대학교,통계,불확실,有,60.0,10년 6개월,o,서울,대전,대구
경영·기획·회계·사무,경영·기획·전략,"마케팅,마케팅기획,브랜딩,사업기획,해외마케팅,광고,이벤트,프로모션,홍보,PR,브랜드매니저,신규사업기획,기획전략,상품기획,전략기획",54,정규직,"서울,해외,",연세대학교,신문,TOEIC,有,70.0,4년 6개월,x,서울,서울,서울
재료·화학·섬유·의복,금속·금형·요업·재료·열처리,"요업,석유화학,화학,화공,정유,에너지,영업지원,영업관리,거래처관리,영업기획,기술영업,반도체영업,일본영업,해외영업,영업기획,국내영업",156,정규직,"서울,경기,대전",연세대학교,재료,미응시,無,60.0,13년 0개월,x,서울,경기,대전
건설·기계·전기·전자,건설·토목·건축설비,"토목,토목설계,공무,토목시공,토목감리,현장감리",10,정규직,"대전,전국,",한밭대학교,기타,미응시,有,80.0,10개월,x,대전,대전,대전
경영·기획·회계·사무,마케팅·마케팅기획,"통계분석,CRM,온라인마케팅,시장조사,SAS,SPSS",60,정규직,"서울,경기,경기",상지대학교,통계,미응시,有,80.0,5년 0개월,x,서울,경기,경기
IT·게임,시스템분석·설계·컨설턴트·ERP,"SAP,ERP,전산기획",95,정규직,"서울,경기,대전",서원대학교,전자,미응시,有,70.0,7년 11개월,x,서울,경기,대전
영업·판매·TM,영업·영업기획,"거래처관리,대리점관리,영업관리,영업기획",156,정규직,"서울,경기,",한림대학교,화학,미응시,無,70.0,13년 0개월,x,서울,서울,서울
건설·기계·전기·전자,CAD·CAM,"AutoCad,산업디자인,잡화디자인,제품디자인,팬시디자인,문구디자인,가구디자인,공업디자인,조명디자인,포장디자인,디자인,R&D,연구,CAD",29,정규직,"부산,,",동서대학교,디자인,불확실,無,70.0,2년 5개월,x,부산,부산,부산
영업·판매·TM,기술영업,기술영업,43,정규직,"서울,경기,경기",성균관대학교,화학,불확실,無,60.0,3년 7개월,x,서울,경기,경기
재료·화학·섬유·의복,섬유·의복,디자이너,73,정규직,"서울,서울,서울",동서대학교,디자인,미응시,無,80.0,6년 1개월,x,서울,서울,서울
경영·기획·회계·사무,마케팅·마케팅기획,"마케팅,마케팅기획,온라인마케팅,웹기획,웹프로모션",85,정규직,"서울,경기,",중앙대학교,경영,미응시,無,80.0,7년 1개월,x,서울,서울,서울
경영·기획·회계·사무,사무·총무·법무,"경영지원,경영,영업관리,영업기획,매출관리,매장관리,영업지원,거래처관리,대리점관리,국내영업,LCD영업,일반영업,거래처관리,고객관리",60,정규직,"서울,인천,",성균관대학교,행정,TOEIC,無,80.0,5년 0개월,x,서울,서울,서울
경영·기획·회계·사무,물류·유통관리,"보세운송,물류관리,유통,물류기획,상품입출고,배차,거래선개발,거래처관리,영업기획,매장관리,식품영업,유통영업,택배,배송",144,정규직,"경기,,",군산대학교,무역,미응시,無,70.0,12년 0개월,x,경기,경기,경기
기술·과학·산업,연구개발·R&D,R&D,70,정규직,"서울,부산,경기",동의대학교,컴퓨터,미응시,無,60.0,5년 10개월,x,서울,부산,경기
경영·기획·회계·사무,사무·총무·법무,"행정,사무,사무행정,Office,OA,일반사무,사무,일반사무,일반관리,자산관리사,증권,은행,저축은행,벤처캐피탈,종금,운전기사,택배,배송",0,"정규직, 계약직","경기,서울,충남",선문대학교,경영,TOEIC,有,70.0,0개월,x,경기,서울,충남
경영·기획·회계·사무,사무·총무·법무,"엑셀,영업지원,워드,일반사무,파워포인트,OA,물류,상품입출고,자재입출고,SCM,무역,무역영어,통관,포워딩,일본무역,수출입",48,정규직,"서울,경기,인천",상지대학교,경제,불확실,無,90.0,4년 0개월,x,서울,경기,인천
경영·기획·회계·사무,무역·수출입·운송사무,"무역,무역사무,무역실무,무역일반,바이어관리,수출입,일본무역,무역,무역사무,바이어관리,바이어상담,선적,수출입,수출입관리,외환관리,일본무역,일본어,일본영업",80,정규직,"서울,경기,일본",군산대학교,일본,JPT,無,70.0,6년 8개월,x,서울,경기,일본
경영·기획·회계·사무,경영·기획·전략,경영관리,0,정규직,"인천,서울,",성결대학교,E-,미응시,無,80.0,0개월,x,인천,인천,인천
영업·판매·TM,해외영업,"무역,무역영어,해외영업",0,정규직,"경기,경기,서울",세명대학교,영어,TOEIC,無,70.0,0개월,x,경기,경기,서울
영업·판매·TM,영업·영업기획,금융영업관리,0,계약직,"부산,부산,부산",중앙대학교,정치,미응시,無,70.0,0개월,x,부산,부산,부산
재료·화학·섬유·의복,섬유·의복,"인터넷쇼핑몰MD,CM",0,"정규직, 계약직","서울,서울,서울",이화여자대학교,미술,불확실,無,70.0,0개월,x,서울,서울,서울
재료·화학·섬유·의복,화학·화공,화학,0,정규직,"서울,경기,",한림대학교,화학,미응시,無,70.0,0개월,x,서울,서울,서울
IT·게임,서버·네트워크·보안,"네트워크,네트워크관리,서버,솔라리스,시스코,정보보안,Apache,방화벽,네트워크구축,CCNA,Linux,LAN,Unix,IT기술지원,SE",68,"정규직, 계약직, 해외취업","서울,부산,경남",경기대학교,사학,미응시,無,80.0,5년 8개월,o,서울,부산,경남
경영·기획·회계·사무,무역·수출입·운송사무,"보세운송,통관,보세운송,물류관리",132,정규직,"경기,서울,",군산대학교,무역,미응시,有,70.0,11년 0개월,x,경기,경기,경기
경영·기획·회계·사무,경영·기획·전략,",물류,조직관리,유통,운송,경영관리,조직관리",36,"정규직, 계약직","경남,경남,경남",성균관대학교,경영,불확실,有,70.0,3년 0개월,x,경남,경남,경남
경영·기획·회계·사무,무역·수출입·운송사무,"비서,영어,수행비서,임원비서,일어,무역,무역사무,해외마케팅,해외사업,관광통역,외화번역,통역,프랑스어",12,"정규직, 계약직, 해외취업, ","부산,서울,울산",동아대학교,불어,TOEIC,有,80.0,1년 0개월,o,부산,서울,울산
경영·기획·회계·사무,사무·총무·법무,"일반사무,워드,엑셀,사무행정,사무,섬유,가방,원단,의류,스페인어",0,"정규직, 해외취업","서울,경기,기타",선문대학교,스페인,불확실,無,80.0,0개월,o,서울,경기,기타
건설·기계·전기·전자,기계·기계설계·기계설비,"기계설비,영업기획,기술영업",100,정규직,"서울,경기,",호원대학교,전기,미응시,有,70.0,8년 4개월,x,서울,서울,서울
경영·기획·회계·사무,경영·기획·전략,"경영관리,재무,경리,결산,총무,CFO,자금,재무기획,수출입,무역실무,통관",227,정규직,"서울,경기,인천",군산대학교,무역,미응시,有,80.0,18년 11개월,x,서울,경기,인천
경영·기획·회계·사무,생산관리·품질관리·품질보증,"생산관리,생산기술,생산,TPM,디스플레이",46,정규직,"서울,경기,",동의대학교,전자,미응시,無,80.0,3년 10개월,x,서울,서울,서울
건설·기계·전기·전자,건설·토목·건축설비,토목,64,정규직,"부산,경남,",동아대학교,자원,미응시,有,70.0,5년 4개월,x,부산,부산,부산
경영·기획·회계·사무,인사·노무·교육·인재개발,"비서,인사",0,계약직,"서울,,",이화여자대학교,사회,미응시,無,70.0,0개월,x,서울,서울,서울
IT·게임,웹프로그래머,"UNIX,JAVA,JSP,ORACLE",0,계약직,"서울,서울,인천",기타,전자,미응시,無,50.0,0개월,x,서울,서울,인천
